,longitudes,latitudes,spatial_counts
143,-124.9,40.2,3.965519934281329e-05
144,-124.9,40.3,0.00011090166699584922
145,-124.9,40.4,0.00010981164265380914
146,-124.9,40.5,5.592268405863463e-05
147,-124.9,40.6,4.0933074184853406e-05
148,-124.9,40.7,2.6297424026674178e-05
149,-124.9,40.8,1.6772049476529388e-05
150,-124.9,40.9,1.096772915538091e-05
151,-124.9,41.0,6.86223709587557e-06
152,-124.9,41.1,7.448805103790618e-06
153,-124.9,41.2,3.6528414977836025e-06
154,-124.9,41.3,2.987521272936548e-06
155,-124.9,41.4,2.344785673720095e-06
156,-124.9,41.5,1.7010826534935409e-06
157,-124.9,41.6,1.2239812114414022e-06
158,-124.9,41.7,9.6598896933478e-07
159,-124.9,41.8,8.054653752806669e-07
160,-124.9,41.9,6.848816764875567e-07
161,-124.9,42.0,5.882179315320488e-07
162,-124.9,42.1,4.948801105836411e-07
163,-124.9,42.2,4.864501792714404e-07
164,-124.9,42.3,6.116597041686509e-07
165,-124.9,42.4,2.707093464089325e-07
166,-124.9,42.5,2.232565552237185e-07
167,-124.9,42.6,1.9095755420289592e-07
168,-124.9,42.7,1.6099818275512328e-07
169,-124.9,42.8,1.4154334144462181e-07
170,-124.9,42.9,1.1387712178091945e-07
171,-124.8,39.2,1.1949934735905993e-07
172,-124.8,39.3,1.360211518754813e-07
173,-124.8,39.4,1.6655798944427377e-07
174,-124.8,39.5,2.7095487751994253e-07
175,-124.8,39.6,2.5499559200353117e-07
176,-124.8,39.7,3.761526857956312e-07
177,-124.8,39.8,5.988921968493496e-07
178,-124.8,39.9,1.1185738721786929e-06
179,-124.8,40.0,2.4905227432437068e-06
180,-124.8,40.1,9.348980203839778e-06
181,-124.8,40.2,5.115506651111425e-05
182,-124.8,40.3,0.0001456533015807321
183,-124.8,40.4,0.00011178942611685928
184,-124.8,40.5,6.525471805367541e-05
185,-124.8,40.6,5.144381681141428e-05
186,-124.8,40.7,2.227442821027085e-05
187,-124.8,40.8,1.1650054246498968e-05
188,-124.8,40.9,1.518220803708926e-05
189,-124.8,41.0,6.934587777977576e-06
190,-124.8,41.1,4.7454996295213945e-06
191,-124.8,41.2,3.291326397514373e-06
192,-124.8,41.3,2.4009845295014995e-06
193,-124.8,41.4,1.940105280979761e-06
194,-124.8,41.5,1.461999126917421e-06
195,-124.8,41.6,1.0828846420176899e-06
196,-124.8,41.7,8.526656418518709e-07
197,-124.8,41.8,7.015466790079583e-07
198,-124.8,41.9,6.0243928195445e-07
199,-124.8,42.0,5.187714443212429e-07
200,-124.8,42.1,5.331054947446442e-07
201,-124.8,42.2,6.694488060571556e-07
202,-124.8,42.3,3.048196459828053e-07
203,-124.8,42.4,2.479966790933506e-07
204,-124.8,42.5,2.127668262974577e-07
205,-124.8,42.6,3.0291092741976515e-07
206,-124.8,42.7,1.7066480856037417e-07
207,-124.8,42.8,4.544392843196377e-07
208,-124.8,42.9,1.0996496465381911e-07
209,-124.7,39.0,1.1086634588583922e-07
210,-124.7,39.1,1.2016613648108e-07
211,-124.7,39.2,1.3273138997040103e-07
212,-124.7,39.3,1.519441913808926e-07
213,-124.7,39.4,1.8124354849764507e-07
214,-124.7,39.5,2.2097661353965828e-07
215,-124.7,39.6,2.862766598033338e-07
216,-124.7,39.7,4.0688424874443376e-07
217,-124.7,39.8,6.176604433788515e-07
218,-124.7,39.9,1.073097228697489e-06
219,-124.7,40.0,2.232310142137185e-06
220,-124.7,40.1,9.78341412755081e-06
221,-124.7,40.2,9.472098336942785e-05
222,-124.7,40.3,0.00031608654213109613
223,-124.7,40.4,0.0001502099529278525
224,-124.7,40.5,4.6277364653283844e-05
225,-124.7,40.6,4.746599629521394e-05
226,-124.7,40.7,2.276330754608389e-05
227,-124.7,40.8,1.1713290868599973e-05
228,-124.7,40.9,7.839926756400651e-06
229,-124.7,41.0,6.113295931686507e-06
230,-124.7,41.1,4.238846723718352e-06
231,-124.7,41.2,3.0326533853077525e-06
232,-124.7,41.3,2.207432725396583e-06
233,-124.7,41.4,1.677579457763039e-06
234,-124.7,41.5,1.2652126028024048e-06
235,-124.7,41.6,1.0165428629059845e-06
236,-124.7,41.7,7.718768682197642e-07
237,-124.7,41.8,6.207695274839515e-07
238,-124.7,41.9,5.337730057456443e-07
239,-124.7,42.0,4.614622945318383e-07
240,-124.7,42.1,3.896632945179824e-07
241,-124.7,42.2,3.5454100586207937e-07
242,-124.7,42.3,7.342153760688609e-07
243,-124.7,42.4,2.28396649681849e-07
244,-124.7,42.5,1.916208464239059e-07
245,-124.7,42.6,1.6334382453918362e-07
246,-124.7,42.7,1.413986613436217e-07
247,-124.7,42.8,1.243235747071903e-07
248,-124.7,42.9,1.048774852966887e-07
