,longitudes,latitudes,spatial_counts
0,-125.4,40.1,3.1391580999999994e-05
1,-125.4,40.2,7.4885449e-05
2,-125.4,40.3,0.00021909772999999995
3,-125.4,40.4,0.00028089272
4,-125.4,40.5,0.0001254015
5,-125.4,40.6,7.413414e-05
6,-125.4,40.7,5.0337944000000005e-05
7,-125.4,40.8,3.1645979e-05
8,-125.4,40.9,2.7392063999999996e-05
9,-125.4,41.0,2.2472964300000003e-05
10,-125.3,40.0,1.2565815999999998e-05
11,-125.3,40.1,3.0046e-05
12,-125.3,40.2,6.9679063e-05
13,-125.3,40.3,0.00017802043
14,-125.3,40.4,0.00024265723000000002
15,-125.3,40.5,0.00011318439
16,-125.3,40.6,6.8928727e-05
17,-125.3,40.7,4.9077351000000005e-05
18,-125.3,40.8,3.157126e-05
19,-125.3,40.9,2.9431927600000002e-05
20,-125.3,41.0,2.4879859600000003e-05
21,-125.3,41.1,1.7564157499999997e-05
22,-125.3,41.2,1.176868054e-05
23,-125.3,41.3,7.177472929999999e-06
24,-125.3,41.4,4.188564406999999e-06
25,-125.3,41.5,2.8745400745000002e-06
26,-125.3,41.6,2.0745616431e-06
27,-125.3,41.7,1.5881602301759997e-06
28,-125.3,41.8,1.4241857773166997e-06
29,-125.3,41.9,1.565253136701e-06
30,-125.3,42.0,1.6069700412874003e-06
31,-125.3,42.1,1.4603412252967004e-06
32,-125.3,42.2,1.0749803290276e-06
33,-125.3,42.3,7.493190629585e-07
34,-125.2,39.8,1.3862609099999998e-06
35,-125.2,39.9,4.0430781e-06
36,-125.2,40.0,1.1010742000000001e-05
37,-125.2,40.1,2.7374029999999998e-05
38,-125.2,40.2,6.6756157e-05
39,-125.2,40.3,0.00017960602700000002
40,-125.2,40.4,0.00024078411699999998
41,-125.2,40.5,9.7639797e-05
42,-125.2,40.6,6.0472084e-05
43,-125.2,40.7,4.6156532e-05
44,-125.2,40.8,3.0596654e-05
45,-125.2,40.9,2.64162093e-05
46,-125.2,41.0,2.39966084e-05
47,-125.2,41.1,1.5240980580000002e-05
48,-125.2,41.2,1.0065606569999999e-05
49,-125.2,41.3,6.2671704910000005e-06
50,-125.2,41.4,3.6665300449999996e-06
51,-125.2,41.5,2.5363870652e-06
52,-125.2,41.6,1.8453857913800001e-06
53,-125.2,41.7,1.4438191269919999e-06
54,-125.2,41.8,1.2853193568073998e-06
55,-125.2,41.9,1.1712205041108001e-06
56,-125.2,42.0,1.1457487775867002e-06
57,-125.2,42.1,1.0287321443374e-06
58,-125.2,42.2,8.32548610854e-07
59,-125.2,42.3,6.385836986896e-07
60,-125.2,42.4,5.034979169292e-07
61,-125.2,42.5,4.021696973109e-07
62,-125.2,42.6,3.198429439796e-07
63,-125.2,42.7,2.5438979225590007e-07
64,-125.2,42.8,2.002847343304e-07
65,-125.2,42.9,1.6240939043879999e-07
66,-125.1,39.7,4.4664419999999997e-07
67,-125.1,39.8,1.1936600299999997e-06
68,-125.1,39.9,3.3744248999999995e-06
69,-125.1,40.0,9.255986699999997e-06
70,-125.1,40.1,2.6052984e-05
71,-125.1,40.2,7.365206700000001e-05
72,-125.1,40.3,0.000209830295
73,-125.1,40.4,0.00021069653099999998
74,-125.1,40.5,8.061586400000002e-05
75,-125.1,40.6,5.166336500000001e-05
76,-125.1,40.7,3.8594696e-05
77,-125.1,40.8,2.5386907e-05
78,-125.1,40.9,1.8816172199999994e-05
79,-125.1,41.0,1.73592224e-05
80,-125.1,41.1,1.1361192759999999e-05
81,-125.1,41.2,7.521882260000001e-06
82,-125.1,41.3,5.075304425e-06
83,-125.1,41.4,3.1561456920000003e-06
84,-125.1,41.5,2.2050755516999997e-06
85,-125.1,41.6,1.6558288720099999e-06
86,-125.1,41.7,1.3310058915236e-06
87,-125.1,41.8,1.1721570250463001e-06
88,-125.1,41.9,1.0619955454603e-06
89,-125.1,42.0,9.649382314257e-07
90,-125.1,42.1,8.694575866977999e-07
91,-125.1,42.2,7.374417009058e-07
92,-125.1,42.3,6.178452722454998e-07
93,-125.1,42.4,5.130595375581e-07
94,-125.1,42.5,4.2000706797559996e-07
95,-125.1,42.6,3.398627028946e-07
96,-125.1,42.7,2.687543328415e-07
97,-125.1,42.8,2.118308153703e-07
98,-125.1,42.9,1.6587558991190001e-07
99,-125.0,39.5,1.4055303639999998e-07
100,-125.0,39.6,2.0688864699999998e-07
101,-125.0,39.7,4.0239175100000004e-07
102,-125.0,39.8,9.947679199999999e-07
103,-125.0,39.9,2.7142176e-06
104,-125.0,40.0,7.312831099999999e-06
105,-125.0,40.1,2.1752276499999997e-05
106,-125.0,40.2,6.8041761e-05
107,-125.0,40.3,0.000190540624
108,-125.0,40.4,0.00016655178200000002
109,-125.0,40.5,6.4459791e-05
110,-125.0,40.6,4.3124220000000004e-05
111,-125.0,40.7,3.2730541999999996e-05
112,-125.0,40.8,2.04233092e-05
113,-125.0,40.9,1.31491133e-05
114,-125.0,41.0,1.010102354e-05
115,-125.0,41.1,7.570019459999999e-06
116,-125.0,41.2,5.290087340000001e-06
117,-125.0,41.3,3.948413536e-06
118,-125.0,41.4,2.7269251137000003e-06
119,-125.0,41.5,1.9719665944e-06
120,-125.0,41.6,1.4739901283289998e-06
121,-125.0,41.7,1.2268360394712e-06
122,-125.0,41.8,1.0896915121507999e-06
123,-125.0,41.9,9.835158315612e-07
124,-125.0,42.0,8.961141496272e-07
125,-125.0,42.1,8.188544720059e-07
126,-125.0,42.2,7.219547485581999e-07
127,-125.0,42.3,6.344768234751001e-07
128,-125.0,42.4,5.453544115486e-07
129,-125.0,42.5,4.5771026989089995e-07
130,-125.0,42.6,3.7240383715489995e-07
131,-125.0,42.7,2.9314219722399995e-07
132,-125.0,42.8,2.2536328573829997e-07
133,-125.0,42.9,1.7460148529180002e-07
134,-124.9,39.3,9.63378385641965e-08
135,-124.9,39.4,1.1778242637100002e-07
136,-124.9,39.5,1.5153864603e-07
137,-124.9,39.6,2.1092329479999996e-07
138,-124.9,39.7,3.7779636800000007e-07
139,-124.9,39.8,8.624380599999999e-07
140,-124.9,39.9,2.12575048e-06
141,-124.9,40.0,5.4808829000000006e-06
142,-124.9,40.1,1.6195874799999997e-05
143,-124.9,40.2,5.4237405300000005e-05
144,-124.9,40.3,0.00012409116
145,-124.9,40.4,0.000107257345
146,-124.9,40.5,5.7174929e-05
147,-124.9,40.6,3.7784822e-05
148,-124.9,40.7,2.67384468e-05
149,-124.9,40.8,1.56200563e-05
150,-124.9,40.9,9.4952807e-06
151,-124.9,41.0,7.0251433100000005e-06
152,-124.9,41.1,5.357514289999999e-06
153,-124.9,41.2,3.8486501230000005e-06
154,-124.9,41.3,2.9900979580000004e-06
155,-124.9,41.4,2.3124327648e-06
156,-124.9,41.5,1.7366822382900001e-06
157,-124.9,41.6,1.3377896478279999e-06
158,-124.9,41.7,1.1315608579514e-06
159,-124.9,41.8,1.0085916982691002e-06
160,-124.9,41.9,9.255529580821999e-07
161,-124.9,42.0,8.642877745709e-07
162,-124.9,42.1,8.037366989571999e-07
163,-124.9,42.2,7.42054101241e-07
