,longitudes,latitudes,spatial_counts
142,-124.9,40.1,1.0448546222725371e-05
143,-124.9,40.2,4.272611659424916e-05
144,-124.9,40.3,0.00011365215510751311
145,-124.9,40.4,0.00010663100692481455
146,-124.9,40.5,5.839689502481732e-05
147,-124.9,40.6,4.465351880742671e-05
148,-124.9,40.7,3.291895411333709e-05
149,-124.9,40.8,2.1716552488264692e-05
150,-124.9,40.9,1.4214632457690457e-05
151,-124.9,41.0,9.600032516437784e-06
152,-124.9,41.1,8.136545742695307e-06
153,-124.9,41.2,4.894726697166801e-06
154,-124.9,41.3,3.749644820037274e-06
155,-124.9,41.4,2.8152105793255475e-06
156,-124.9,41.5,2.016518611304771e-06
157,-124.9,41.6,1.4558167523988512e-06
158,-124.9,41.7,1.1490171505216352e-06
159,-124.9,41.8,9.571462034795582e-07
160,-124.9,41.9,8.160005377313135e-07
161,-124.9,42.0,7.077587297733769e-07
162,-124.9,42.1,6.044433027711286e-07
163,-124.9,42.2,5.479324194435072e-07
164,-124.9,42.3,5.663014731565074e-07
165,-124.9,42.4,3.557980871647982e-07
166,-124.9,42.5,2.980910529220623e-07
167,-124.9,42.6,2.535818726796769e-07
168,-124.9,42.7,2.1387483334238012e-07
169,-124.9,42.8,1.8461044241829991e-07
170,-124.9,42.9,1.5617240810768923e-07
171,-124.8,39.2,1.1874209132236846e-07
172,-124.8,39.3,1.3327946276533982e-07
173,-124.8,39.4,1.5761887097984587e-07
174,-124.8,39.5,2.2412264585226426e-07
175,-124.8,39.6,2.4143645731275065e-07
176,-124.8,39.7,3.619372511155806e-07
177,-124.8,39.8,5.948694091972448e-07
178,-124.8,39.9,1.1452616712997462e-06
179,-124.8,40.0,2.8001435001365543e-06
180,-124.8,40.1,1.0623763235617886e-05
181,-124.8,40.2,5.516939076899012e-05
182,-124.8,40.3,0.00014318516024366105
183,-124.8,40.4,0.00011615360949152963
184,-124.8,40.5,6.548492055047272e-05
185,-124.8,40.6,4.706504405820714e-05
186,-124.8,40.7,2.7095817140135423e-05
187,-124.8,40.8,1.5812572963249485e-05
188,-124.8,40.9,1.466423144604463e-05
189,-124.8,41.0,8.873122515238786e-06
190,-124.8,41.1,6.314644726830697e-06
191,-124.8,41.2,4.419834239474686e-06
192,-124.8,41.3,3.123014017561749e-06
193,-124.8,41.4,2.4041011757653804e-06
194,-124.8,41.5,1.7771212384403606e-06
195,-124.8,41.6,1.315752842861945e-06
196,-124.8,41.7,1.0391043335421408e-06
197,-124.8,41.8,8.58749159218109e-07
198,-124.8,41.9,7.4332890870058e-07
199,-124.8,42.0,6.49254498064159e-07
200,-124.8,42.1,6.051579079052302e-07
201,-124.8,42.2,6.28551997802533e-07
202,-124.8,42.3,4.0716536866835166e-07
203,-124.8,42.4,3.427720801313794e-07
204,-124.8,42.5,2.9142903859583486e-07
205,-124.8,42.6,3.086806900435541e-07
206,-124.8,42.7,2.1807107839797916e-07
207,-124.8,42.8,3.412349090113178e-07
208,-124.8,42.9,1.5433848392566552e-07
209,-124.7,39.0,1.181306076887143e-07
210,-124.7,39.1,1.288457974414432e-07
211,-124.7,39.2,1.413092613732591e-07
212,-124.7,39.3,1.587081681603192e-07
213,-124.7,39.4,1.8407082432243106e-07
214,-124.7,39.5,2.184678209652776e-07
215,-124.7,39.6,2.800607985545319e-07
216,-124.7,39.7,3.997161537195269e-07
217,-124.7,39.8,6.205932792405356e-07
218,-124.7,39.9,1.1233739599819947e-06
219,-124.7,40.0,2.5614577446306427e-06
220,-124.7,40.1,1.2937302603690906e-05
221,-124.7,40.2,0.00011423445747941893
222,-124.7,40.3,0.0003169303550946981
223,-124.7,40.4,0.00016756555443662627
224,-124.7,40.5,5.408265349318692e-05
225,-124.7,40.6,4.3188357618211974e-05
226,-124.7,40.7,2.6411963103041944e-05
227,-124.7,40.8,1.534170449844999e-05
228,-124.7,40.9,1.0736690545600326e-05
229,-124.7,41.0,8.341479115263255e-06
230,-124.7,41.1,5.883700622738176e-06
231,-124.7,41.2,4.151240515858376e-06
232,-124.7,41.3,2.9367979795582917e-06
233,-124.7,41.4,2.1583952995974695e-06
234,-124.7,41.5,1.5904280329065524e-06
235,-124.7,41.6,1.2303518068946923e-06
236,-124.7,41.7,9.62809204961312e-07
237,-124.7,41.8,7.836981121936907e-07
238,-124.7,41.9,6.820795679943221e-07
239,-124.7,42.0,6.01305663776332e-07
240,-124.7,42.1,5.208695676582292e-07
241,-124.7,42.2,4.642671002753702e-07
242,-124.7,42.3,6.172633668277779e-07
243,-124.7,42.4,3.29945680275548e-07
244,-124.7,42.5,2.7951961229902743e-07
245,-124.7,42.6,2.371950314692398e-07
246,-124.7,42.7,2.0288625127362485e-07
247,-124.7,42.8,1.759955684766317e-07
248,-124.7,42.9,1.5145486262863885e-07
249,-124.6,38.9,1.334561602699439e-07
250,-124.6,39.0,1.4496589979412042e-07
251,-124.6,39.1,1.5943078094389944e-07
252,-124.6,39.2,1.7672542839181468e-07
253,-124.6,39.3,1.972448564689713e-07
254,-124.6,39.4,2.3206926661290886e-07
255,-124.6,39.5,2.7890442475928605e-07
256,-124.6,39.6,3.527447647219194e-07
257,-124.6,39.7,4.537099133977937e-07
258,-124.6,39.8,6.524629379362264e-07
259,-124.6,39.9,1.1078076417174438e-06
260,-124.6,40.0,2.6169373432367897e-06
261,-124.6,40.1,1.6210058189212396e-05
262,-124.6,40.2,0.0005168893753726445
263,-124.6,40.3,0.0007312225898742251
264,-124.6,40.4,0.00027382830647159197
265,-124.6,40.5,6.553551450953188e-05
266,-124.6,40.6,4.116311889538462e-05
267,-124.6,40.7,3.680704169447844e-05
268,-124.6,40.8,2.0426702416828255e-05
269,-124.6,40.9,1.1618884210208368e-05
270,-124.6,41.0,8.707671529922267e-06
271,-124.6,41.1,5.8182377337801716e-06
272,-124.6,41.2,4.050334666759622e-06
273,-124.6,41.3,3.3718989437229294e-06
274,-124.6,41.4,2.0444669352327635e-06
275,-124.6,41.5,1.5830513460196048e-06
276,-124.6,41.6,1.156406775812338e-06
277,-124.6,41.7,9.132648067324598e-07
278,-124.6,41.8,7.506346569849792e-07
