,longitudes,latitudes,spatial_counts
0,-125.4,40.1,1.0024404095856834e-05
1,-125.4,40.2,3.4423119094581865e-05
2,-125.4,40.3,0.000216363412302538
3,-125.4,40.4,0.0006958823218978578
4,-125.4,40.5,0.0002916078242614642
5,-125.4,40.6,0.00011350034766990943
6,-125.4,40.7,3.3120919331548755e-05
7,-125.4,40.8,1.8189803071866512e-05
8,-125.4,40.9,1.573681369500331e-05
9,-125.4,41.0,2.0872916516034733e-05
10,-125.3,40.0,3.869989909139222e-06
11,-125.3,40.1,9.346559203839779e-06
12,-125.3,40.2,3.208840383782166e-05
13,-125.3,40.3,0.00014290092879666187
14,-125.3,40.4,0.0002319844246979393
15,-125.3,40.5,0.00011078845388583919
16,-125.3,40.6,6.504473594266539e-05
17,-125.3,40.7,5.6732561179854707e-05
18,-125.3,40.8,2.009992610181467e-05
19,-125.3,40.9,1.725200570234143e-05
20,-125.3,41.0,4.395531547972365e-05
21,-125.3,41.1,1.0606941963871881e-05
22,-125.3,41.2,7.955456409603661e-06
23,-125.3,41.3,9.38442051484078e-06
24,-125.3,41.4,4.014397108362332e-06
25,-125.3,41.5,3.3073265219447747e-06
26,-125.3,41.6,2.1114366784440745e-06
27,-125.3,41.7,1.5475494306496279e-06
28,-125.3,41.8,1.335345822014211e-06
29,-125.3,41.9,1.433563510076719e-06
30,-125.3,42.0,1.456779415807321e-06
31,-125.3,42.1,1.3092117251736091e-06
32,-125.3,42.2,9.50454594904379e-07
33,-125.3,42.3,7.054364872180584e-07
34,-125.2,39.8,1.1002292566481912e-06
35,-125.2,39.9,1.8215445272866509e-06
36,-125.2,40.0,3.5819977086817983e-06
37,-125.2,40.1,9.599985971245796e-06
38,-125.2,40.2,3.7640712589664134e-05
39,-125.2,40.3,0.0001352778427544712
40,-125.2,40.4,0.0002125221752874477
41,-125.2,40.5,7.280011068486605e-05
42,-125.2,40.6,4.8791656237454054e-05
43,-125.2,40.7,5.997824278513498e-05
44,-125.2,40.8,3.171219133731263e-05
45,-125.2,40.9,2.582341590196215e-05
46,-125.2,41.0,1.544004130549628e-05
47,-125.2,41.1,8.140104875908676e-06
48,-125.2,41.2,6.670021419570554e-06
49,-125.2,41.3,5.399940649558449e-06
50,-125.2,41.4,3.5017338845496913e-06
51,-125.2,41.5,2.52873273450481e-06
52,-125.2,41.6,1.794644700345949e-06
53,-125.2,41.7,1.3661109909650132e-06
54,-125.2,41.8,1.1622044634396961e-06
55,-125.2,41.9,9.987716683855827e-07
56,-125.2,42.0,9.623195282246797e-07
57,-125.2,42.1,8.449995395415701e-07
58,-125.2,42.2,6.531038025367543e-07
59,-125.2,42.3,5.18893644321243e-07
60,-125.2,42.4,3.596731521702099e-07
61,-125.2,42.5,2.838969091202736e-07
62,-125.2,42.6,2.295965539138791e-07
63,-125.2,42.7,1.9026313997086582e-07
64,-125.2,42.8,1.583758800710531e-07
65,-125.2,42.9,1.380999285485415e-07
66,-125.1,39.7,6.796684393774564e-07
67,-125.1,39.8,1.0247637652262854e-06
68,-125.1,39.9,1.7010816533935408e-06
69,-125.1,40.0,3.538532546610694e-06
70,-125.1,40.1,9.567747671144794e-06
71,-125.1,40.2,3.8734141101393216e-05
72,-125.1,40.3,0.0002109778167244075
73,-125.1,40.4,0.0001854766466237454
74,-125.1,40.5,7.054376972180587e-05
75,-125.1,40.6,3.953310622271328e-05
76,-125.1,40.7,3.1392078846704604e-05
77,-125.1,40.8,2.752192976460529e-05
78,-125.1,40.9,1.3394424631243109e-05
79,-125.1,41.0,1.1386712178091945e-05
80,-125.1,41.1,7.455482514790619e-06
81,-125.1,41.2,5.435473380609451e-06
82,-125.1,41.3,4.575495294247381e-06
83,-125.1,41.4,3.0865120099890557e-06
84,-125.1,41.5,2.2324224521371847e-06
85,-125.1,41.6,1.7348689135544442e-06
86,-125.1,41.7,1.2223165904413012e-06
87,-125.1,41.8,1.0269868963262853e-06
88,-125.1,41.9,8.708982683823725e-07
89,-125.1,42.0,7.577801177993628e-07
90,-125.1,42.1,6.883469515876572e-07
91,-125.1,42.2,5.198936163233432e-07
92,-125.1,42.3,4.242193833728352e-07
93,-125.1,42.4,3.232986421622869e-07
94,-125.1,42.5,2.5918854325064154e-07
95,-125.1,42.6,2.1351010951847772e-07
96,-125.1,42.7,1.7694249826053469e-07
97,-125.1,42.8,1.5270975460191273e-07
98,-125.1,42.9,1.5104409604886251e-07
99,-125.0,39.5,3.563633382651296e-07
100,-125.0,39.6,4.6388700863593847e-07
101,-125.0,39.7,6.376599421113531e-07
102,-125.0,39.8,9.6598896933478e-07
103,-125.0,39.9,1.6173168708614342e-06
104,-125.0,40.0,3.404637359397283e-06
105,-125.0,40.1,9.480084538042788e-06
106,-125.0,40.2,4.5110745121553746e-05
107,-125.0,40.3,0.0005575502884832463
108,-125.0,40.4,0.000157152824739023
109,-125.0,40.5,4.584392604267381e-05
110,-125.0,40.6,3.599066732702199e-05
111,-125.0,40.7,3.2011072726720665e-05
112,-125.0,40.8,1.8160897960765514e-05
113,-125.0,40.9,1.0885399232278904e-05
114,-125.0,41.0,7.634366560095633e-06
115,-125.0,41.1,5.7276985000664754e-06
116,-125.0,41.2,4.385520017952364e-06
117,-125.0,41.3,3.701984870864807e-06
118,-125.0,41.4,2.665652172828321e-06
119,-125.0,41.5,2.088759282713573e-06
120,-125.0,41.6,1.474334001337822e-06
121,-125.0,41.7,1.306001484073508e-06
122,-125.0,41.8,9.868733149652821e-07
123,-125.0,41.9,7.778897264299646e-07
124,-125.0,42.0,6.620034258469549e-07
125,-125.0,42.1,5.625601056914467e-07
126,-125.0,42.2,4.744489529521394e-07
127,-125.0,42.3,4.498950981125374e-07
128,-125.0,42.4,2.942300159465344e-07
129,-125.0,42.5,2.3973082183013994e-07
130,-125.0,42.6,1.993749025661065e-07
131,-125.0,42.7,1.6655477943427378e-07
132,-125.0,42.8,1.401111501025916e-07
133,-125.0,42.9,1.2166593292312008e-07
134,-124.9,39.3,2.2424128954574861e-07
