,longitudes,latitudes,spatial_counts
0,-125.4,40.1,1.6312529774864887e-06
1,-125.4,40.2,1.0713309290627303e-05
2,-125.4,40.3,0.00010309033957856921
3,-125.4,40.4,0.00023650136642120237
4,-125.4,40.5,2.385227493915293e-05
5,-125.4,40.6,0.00014210296136508548
6,-125.4,40.7,3.779978748821563e-05
7,-125.4,40.8,7.903592305406464e-06
8,-125.4,40.9,1.0652667950077499e-05
9,-125.4,41.0,1.8434978099589288e-05
10,-125.3,40.0,2.122448261256934e-07
11,-125.3,40.1,7.297178411346057e-07
12,-125.3,40.2,4.0225443496948456e-06
13,-125.3,40.3,4.487461796433229e-05
14,-125.3,40.4,0.0001526141244369493
15,-125.3,40.5,9.641978333160467e-06
16,-125.3,40.6,2.6682207434859284e-05
17,-125.3,40.7,1.1926136968850811e-05
18,-125.3,40.8,5.4375103032428924e-06
19,-125.3,40.9,6.205634388598059e-06
20,-125.3,41.0,4.16404099746616e-06
21,-125.3,41.1,3.2746343687282765e-06
22,-125.3,41.2,2.385227493915293e-06
23,-125.3,41.3,1.5059274044537663e-06
24,-125.3,41.4,9.985612922257407e-07
25,-125.3,41.5,6.731192575108431e-07
26,-125.3,41.6,5.316227091386538e-07
27,-125.3,41.7,4.184254913600148e-07
28,-125.3,41.8,4.3055375907268636e-07
29,-125.3,41.9,5.296013766354533e-07
30,-125.3,42.0,6.549268251436299e-07
31,-125.3,42.1,5.417296184231423e-07
32,-125.3,42.2,3.739551543132642e-07
33,-125.3,42.3,2.1022344528018515e-07
34,-125.2,39.8,7.256751387825508e-08
35,-125.2,39.9,1.1198440091268046e-07
36,-125.2,40.0,1.9263743051520263e-07
37,-125.2,40.1,7.095040882797964e-07
38,-125.2,40.2,4.002330595368113e-06
39,-125.2,40.3,6.286488778694323e-05
40,-125.2,40.4,0.00012128275260711677
41,-125.2,40.5,8.02487536567075e-06
42,-125.2,40.6,1.1521861617219374e-05
43,-125.2,40.7,1.1723998846764046e-05
44,-125.2,40.8,3.8204064961063735e-06
45,-125.2,40.9,2.9310001179379656e-06
46,-125.2,41.0,6.144992525997605e-06
47,-125.2,41.1,2.304372379955853e-06
48,-125.2,41.2,2.951213248637591e-06
49,-125.2,41.3,2.789503520132674e-06
50,-125.2,41.4,2.0132937674443143e-06
51,-125.2,41.5,9.500481844545887e-07
52,-125.2,41.6,6.630123682197834e-07
53,-125.2,41.7,5.659861784067332e-07
54,-125.2,41.8,5.760930592148359e-07
55,-125.2,41.9,5.760930592148359e-07
56,-125.2,42.0,7.014185754582357e-07
57,-125.2,42.1,7.600385674474837e-07
58,-125.2,42.2,7.802523681873005e-07
59,-125.2,42.3,5.841785554729223e-07
60,-125.2,42.4,2.6682207434859287e-07
61,-125.2,42.5,1.1764427064179187e-07
62,-125.2,42.6,6.913116808201533e-08
63,-125.2,42.7,5.760930592148359e-08
64,-125.2,42.8,8.510006629035687e-08
65,-125.2,42.9,3.052282800402121e-07
66,-125.1,39.7,3.961902787984465e-08
67,-125.1,39.8,6.367344478036282e-08
68,-125.1,39.9,1.0329247535422546e-07
69,-125.1,40.0,2.4660825399735427e-07
70,-125.1,40.1,7.034399269065408e-07
71,-125.1,40.2,2.28415837204834e-06
72,-125.1,40.3,6.144992525997606e-05
73,-125.1,40.4,7.438675396387441e-05
74,-125.1,40.5,1.2734688707079024e-05
75,-125.1,40.6,1.0672881581850081e-05
76,-125.1,40.7,1.8616902603836642e-05
77,-125.1,40.8,5.174730578895441e-06
78,-125.1,40.9,2.546937635315873e-06
79,-125.1,41.0,3.598054995949968e-06
80,-125.1,41.1,2.850144582625559e-06
81,-125.1,41.2,3.8204064961063735e-06
82,-125.1,41.3,2.951213248637591e-06
83,-125.1,41.4,2.1022344528018514e-06
84,-125.1,41.5,8.368509892645882e-07
85,-125.1,41.6,5.538578846023439e-07
86,-125.1,41.7,4.81088233831885e-07
87,-125.1,41.8,4.952378925857448e-07
88,-125.1,41.9,5.68007590855178e-07
89,-125.1,42.0,6.953544719084135e-07
90,-125.1,42.1,8.449365001559368e-07
91,-125.1,42.2,1.0207964909107582e-06
92,-125.1,42.3,1.038988850088679e-06
93,-125.1,42.4,6.630123682197834e-07
94,-125.1,42.5,3.941689614081826e-07
95,-125.1,42.6,2.82993092817193e-07
96,-125.1,42.7,2.6682207434859287e-07
97,-125.1,42.8,3.335275608059738e-07
98,-125.1,42.9,2.4660825399735427e-07
99,-125.0,39.5,1.794984721489378e-08
100,-125.0,39.6,2.506510087917247e-08
101,-125.0,39.7,3.8001930483365224e-08
102,-125.0,39.8,7.580171806781625e-08
103,-125.0,39.9,1.6959372171870893e-07
104,-125.0,40.0,3.2948480691771173e-07
105,-125.0,40.1,9.864329961650889e-07
106,-125.0,40.2,4.406606814413638e-06
107,-125.0,40.3,6.953544719084134e-05
108,-125.0,40.4,2.385227493915293e-05
109,-125.0,40.5,1.3421957704276078e-05
110,-125.0,40.6,8.388723158096492e-06
111,-125.0,40.7,1.0531385011401141e-05
112,-125.0,40.8,5.76093059214836e-06
