,longitudes,latitudes,spatial_counts
0,-125.4,40.1,2.070799254792842e-05
1,-125.4,40.2,5.465428404729092e-05
2,-125.4,40.3,0.000217730571151269
3,-125.4,40.4,0.0004883875209489288
4,-125.4,40.5,0.0002085046621307321
5,-125.4,40.6,9.381724383495471e-05
6,-125.4,40.7,4.1729431665774373e-05
7,-125.4,40.8,2.491789103593325e-05
8,-125.4,40.9,2.1564438847501655e-05
9,-125.4,41.0,2.1672940408017363e-05
10,-125.3,40.0,8.217902954569611e-06
11,-125.3,40.1,1.969627960191989e-05
12,-125.3,40.2,5.088373341891083e-05
13,-125.3,40.3,0.00016046067939833093
14,-125.3,40.4,0.00023732082734896965
15,-125.3,40.5,0.0001119864219429196
16,-125.3,40.6,6.69867314713327e-05
17,-125.3,40.7,5.290495608992735e-05
18,-125.3,40.8,2.5835593050907342e-05
19,-125.3,40.9,2.334196665117072e-05
20,-125.3,41.0,3.441758753986183e-05
21,-125.3,41.1,1.4085549731935942e-05
22,-125.3,41.2,9.862068474801829e-06
23,-125.3,41.3,8.28094672242039e-06
24,-125.3,41.4,4.101480757681166e-06
25,-125.3,41.5,3.0909332982223874e-06
26,-125.3,41.6,2.0929991607720375e-06
27,-125.3,41.7,1.567854830412814e-06
28,-125.3,41.8,1.3797657996654556e-06
29,-125.3,41.9,1.4994083233888593e-06
30,-125.3,42.0,1.5318747285473604e-06
31,-125.3,42.1,1.3847764752351543e-06
32,-125.3,42.2,1.0127174619659898e-06
33,-125.3,42.3,7.273777750882793e-07
34,-125.2,39.8,1.2432450833240957e-06
35,-125.2,39.9,2.9323113136433255e-06
36,-125.2,40.0,7.2963698543409e-06
37,-125.2,40.1,1.84870079856229e-05
38,-125.2,40.2,5.2198434794832066e-05
39,-125.2,40.3,0.00015744193487723557
40,-125.2,40.4,0.00022665314614372383
41,-125.2,40.5,8.521995384243303e-05
42,-125.2,40.6,5.4631870118727035e-05
43,-125.2,40.7,5.306738739256749e-05
44,-125.2,40.8,3.115442266865632e-05
45,-125.2,40.9,2.6119812600981074e-05
46,-125.2,41.0,1.971832485274814e-05
47,-125.2,41.1,1.1690542727954337e-05
