,date
1520,2014-10-08
1521,2014-10-09
1491,2014-10-10
1492,2014-10-11
1493,2014-10-12
1494,2014-10-13
1495,2014-10-14
1496,2014-10-15
1497,2014-10-16
1498,2014-10-17
1499,2014-10-18
1500,2014-10-19
1502,2014-10-20
1503,2014-10-21
1504,2014-10-22
1505,2014-10-23
1506,2014-10-24
1507,2014-10-25
1508,2014-10-26
1509,2014-10-27
1510,2014-10-28
1511,2014-10-29
1513,2014-10-30
1514,2014-10-31
1532,2014-11-01
1543,2014-11-02
1545,2014-11-03
1546,2014-11-04
1547,2014-11-05
1548,2014-11-06
1549,2014-11-07
1550,2014-11-08
1551,2014-11-09
1522,2014-11-10
1523,2014-11-11
1524,2014-11-12
1525,2014-11-13
1526,2014-11-14
1527,2014-11-15
1528,2014-11-16
1529,2014-11-17
1530,2014-11-18
1531,2014-11-19
1533,2014-11-20
1534,2014-11-21
1535,2014-11-22
1536,2014-11-23
1537,2014-11-24
1538,2014-11-25
1539,2014-11-26
1540,2014-11-27
1541,2014-11-28
1542,2014-11-29
1544,2014-11-30
1562,2014-12-01
1573,2014-12-02
1576,2014-12-03
1577,2014-12-04
1578,2014-12-05
1579,2014-12-06
1580,2014-12-07
1581,2014-12-08
1582,2014-12-09
1552,2014-12-10
1553,2014-12-11
1554,2014-12-12
1555,2014-12-13
1556,2014-12-14
1557,2014-12-15
1558,2014-12-16
1559,2014-12-17
1560,2014-12-18
1561,2014-12-19
1563,2014-12-20
1564,2014-12-21
1565,2014-12-22
1566,2014-12-23
1567,2014-12-24
1568,2014-12-25
1569,2014-12-26
1570,2014-12-27
1571,2014-12-28
1572,2014-12-29
1574,2014-12-30
1575,2014-12-31
1593,2015-01-01
1604,2015-01-02
1607,2015-01-03
1608,2015-01-04
1609,2015-01-05
1610,2015-01-06
1611,2015-01-07
1612,2015-01-08
1613,2015-01-09
1583,2015-01-10
1584,2015-01-11
1585,2015-01-12
1586,2015-01-13
1587,2015-01-14
1588,2015-01-15
1589,2015-01-16
1590,2015-01-17
1591,2015-01-18
1592,2015-01-19
1594,2015-01-20
1595,2015-01-21
1596,2015-01-22
1597,2015-01-23
1598,2015-01-24
1599,2015-01-25
1600,2015-01-26
1601,2015-01-27
1602,2015-01-28
1603,2015-01-29
1605,2015-01-30
1606,2015-01-31
1624,2015-02-01
1634,2015-02-02
1635,2015-02-03
1636,2015-02-04
1637,2015-02-05
1638,2015-02-06
1639,2015-02-07
1640,2015-02-08
1641,2015-02-09
1614,2015-02-10
1615,2015-02-11
1616,2015-02-12
1617,2015-02-13
1618,2015-02-14
1619,2015-02-15
1620,2015-02-16
1621,2015-02-17
1622,2015-02-18
1623,2015-02-19
1625,2015-02-20
1626,2015-02-21
1627,2015-02-22
1628,2015-02-23
1629,2015-02-24
1630,2015-02-25
1631,2015-02-26
1632,2015-02-27
1633,2015-02-28
1652,2015-03-01
1663,2015-03-02
1666,2015-03-03
1667,2015-03-04
1668,2015-03-05
1669,2015-03-06
1670,2015-03-07
1671,2015-03-08
1672,2015-03-09
1642,2015-03-10
1643,2015-03-11
1644,2015-03-12
1645,2015-03-13
1646,2015-03-14
1647,2015-03-15
1648,2015-03-16
1649,2015-03-17
1650,2015-03-18
1651,2015-03-19
1653,2015-03-20
1654,2015-03-21
1655,2015-03-22
1656,2015-03-23
1657,2015-03-24
1658,2015-03-25
1659,2015-03-26
1660,2015-03-27
1661,2015-03-28
1662,2015-03-29
1664,2015-03-30
1665,2015-03-31
1683,2015-04-01
1694,2015-04-02
1696,2015-04-03
1697,2015-04-04
1698,2015-04-05
1699,2015-04-06
1700,2015-04-07
1701,2015-04-08
1702,2015-04-09
1673,2015-04-10
1674,2015-04-11
1675,2015-04-12
1676,2015-04-13
1677,2015-04-14
1678,2015-04-15
1679,2015-04-16
1680,2015-04-17
1681,2015-04-18
1682,2015-04-19
1684,2015-04-20
1685,2015-04-21
1686,2015-04-22
1687,2015-04-23
1688,2015-04-24
1689,2015-04-25
1690,2015-04-26
1691,2015-04-27
1692,2015-04-28
1693,2015-04-29
1695,2015-04-30
1713,2015-05-01
1724,2015-05-02
1727,2015-05-03
1728,2015-05-04
1729,2015-05-05
1730,2015-05-06
1731,2015-05-07
1732,2015-05-08
1733,2015-05-09
1703,2015-05-10
1704,2015-05-11
1705,2015-05-12
1706,2015-05-13
1707,2015-05-14
1708,2015-05-15
1709,2015-05-16
1710,2015-05-17
1711,2015-05-18
1712,2015-05-19
1714,2015-05-20
1715,2015-05-21
1716,2015-05-22
1717,2015-05-23
1718,2015-05-24
1719,2015-05-25
1720,2015-05-26
1721,2015-05-27
1722,2015-05-28
1723,2015-05-29
1725,2015-05-30
1726,2015-05-31
1744,2015-06-01
1755,2015-06-02
1757,2015-06-03
1758,2015-06-04
1759,2015-06-05
1760,2015-06-06
1761,2015-06-07
1762,2015-06-08
1763,2015-06-09
1734,2015-06-10
1735,2015-06-11
1736,2015-06-12
1737,2015-06-13
1738,2015-06-14
1739,2015-06-15
1740,2015-06-16
1741,2015-06-17
1742,2015-06-18
1743,2015-06-19
1745,2015-06-20
1746,2015-06-21
1747,2015-06-22
1748,2015-06-23
1749,2015-06-24
1750,2015-06-25
1751,2015-06-26
1752,2015-06-27
1753,2015-06-28
1754,2015-06-29
1756,2015-06-30
1774,2015-07-01
1785,2015-07-02
1788,2015-07-03
1789,2015-07-04
1790,2015-07-05
1791,2015-07-06
1792,2015-07-07
1793,2015-07-08
1794,2015-07-09
1764,2015-07-10
1765,2015-07-11
1766,2015-07-12
1767,2015-07-13
1768,2015-07-14
1769,2015-07-15
1770,2015-07-16
1771,2015-07-17
1772,2015-07-18
1773,2015-07-19
1775,2015-07-20
1776,2015-07-21
1777,2015-07-22
1778,2015-07-23
1779,2015-07-24
1780,2015-07-25
1781,2015-07-26
1782,2015-07-27
1783,2015-07-28
1784,2015-07-29
1786,2015-07-30
1787,2015-07-31
1805,2015-08-01
1816,2015-08-02
1819,2015-08-03
1820,2015-08-04
1821,2015-08-05
1822,2015-08-06
1823,2015-08-07
1824,2015-08-08
1825,2015-08-09
1795,2015-08-10
1796,2015-08-11
1797,2015-08-12
1798,2015-08-13
1799,2015-08-14
1800,2015-08-15
1801,2015-08-16
1802,2015-08-17
1803,2015-08-18
1804,2015-08-19
1806,2015-08-20
1807,2015-08-21
1808,2015-08-22
1809,2015-08-23
1810,2015-08-24
1811,2015-08-25
1812,2015-08-26
1813,2015-08-27
1814,2015-08-28
1815,2015-08-29
1817,2015-08-30
1818,2015-08-31
1836,2015-09-01
1847,2015-09-02
1849,2015-09-03
1850,2015-09-04
1851,2015-09-05
1852,2015-09-06
1853,2015-09-07
1854,2015-09-08
1855,2015-09-09
1826,2015-09-10
1827,2015-09-11
1828,2015-09-12
1829,2015-09-13
1830,2015-09-14
1831,2015-09-15
1832,2015-09-16
1833,2015-09-17
1834,2015-09-18
1835,2015-09-19
1837,2015-09-20
1838,2015-09-21
1839,2015-09-22
1840,2015-09-23
1841,2015-09-24
1842,2015-09-25
1843,2015-09-26
1844,2015-09-27
1845,2015-09-28
1846,2015-09-29
1848,2015-09-30
1866,2015-10-01
1877,2015-10-02
1880,2015-10-03
1881,2015-10-04
1882,2015-10-05
1883,2015-10-06
1884,2015-10-07
1885,2015-10-08
1886,2015-10-09
1856,2015-10-10
1857,2015-10-11
1858,2015-10-12
1859,2015-10-13
1860,2015-10-14
1861,2015-10-15
1862,2015-10-16
1863,2015-10-17
1864,2015-10-18
1865,2015-10-19
1867,2015-10-20
1868,2015-10-21
1869,2015-10-22
1870,2015-10-23
1871,2015-10-24
1872,2015-10-25
1873,2015-10-26
1874,2015-10-27
1875,2015-10-28
1876,2015-10-29
1878,2015-10-30
1879,2015-10-31
1897,2015-11-01
1908,2015-11-02
1910,2015-11-03
1911,2015-11-04
1912,2015-11-05
1913,2015-11-06
1914,2015-11-07
1915,2015-11-08
1916,2015-11-09
1887,2015-11-10
1888,2015-11-11
1889,2015-11-12
1890,2015-11-13
1891,2015-11-14
1892,2015-11-15
1893,2015-11-16
1894,2015-11-17
1895,2015-11-18
1896,2015-11-19
1898,2015-11-20
1899,2015-11-21
1900,2015-11-22
1901,2015-11-23
1902,2015-11-24
1903,2015-11-25
1904,2015-11-26
1905,2015-11-27
1906,2015-11-28
1907,2015-11-29
1909,2015-11-30
1927,2015-12-01
1938,2015-12-02
1941,2015-12-03
1942,2015-12-04
1943,2015-12-05
1944,2015-12-06
1945,2015-12-07
1946,2015-12-08
1947,2015-12-09
1917,2015-12-10
1918,2015-12-11
1919,2015-12-12
1920,2015-12-13
1921,2015-12-14
1922,2015-12-15
1923,2015-12-16
1924,2015-12-17
1925,2015-12-18
1926,2015-12-19
1928,2015-12-20
1929,2015-12-21
1930,2015-12-22
1931,2015-12-23
1932,2015-12-24
1933,2015-12-25
1934,2015-12-26
1935,2015-12-27
1936,2015-12-28
1937,2015-12-29
1939,2015-12-30
1940,2015-12-31
1958,2016-01-01
1969,2016-01-02
1972,2016-01-03
1973,2016-01-04
1974,2016-01-05
1975,2016-01-06
1976,2016-01-07
1977,2016-01-08
1978,2016-01-09
1948,2016-01-10
1949,2016-01-11
1950,2016-01-12
1951,2016-01-13
1952,2016-01-14
1953,2016-01-15
1954,2016-01-16
1955,2016-01-17
1956,2016-01-18
1957,2016-01-19
1959,2016-01-20
1960,2016-01-21
1961,2016-01-22
1962,2016-01-23
1963,2016-01-24
1964,2016-01-25
1965,2016-01-26
1966,2016-01-27
1967,2016-01-28
1968,2016-01-29
1970,2016-01-30
1971,2016-01-31
1989,2016-02-01
2000,2016-02-02
2001,2016-02-03
2002,2016-02-04
2003,2016-02-05
2004,2016-02-06
2005,2016-02-07
2006,2016-02-08
2007,2016-02-09
1979,2016-02-10
1980,2016-02-11
1981,2016-02-12
1982,2016-02-13
1983,2016-02-14
1984,2016-02-15
1985,2016-02-16
1986,2016-02-17
1987,2016-02-18
1988,2016-02-19
1990,2016-02-20
1991,2016-02-21
1992,2016-02-22
1993,2016-02-23
1994,2016-02-24
1995,2016-02-25
1996,2016-02-26
1997,2016-02-27
1998,2016-02-28
1999,2016-02-29
2018,2016-03-01
2029,2016-03-02
2032,2016-03-03
2033,2016-03-04
2034,2016-03-05
2035,2016-03-06
2036,2016-03-07
2037,2016-03-08
2038,2016-03-09
2008,2016-03-10
2009,2016-03-11
2010,2016-03-12
2011,2016-03-13
2012,2016-03-14
2013,2016-03-15
2014,2016-03-16
2015,2016-03-17
2016,2016-03-18
2017,2016-03-19
2019,2016-03-20
2020,2016-03-21
2021,2016-03-22
2022,2016-03-23
2023,2016-03-24
2024,2016-03-25
2025,2016-03-26
2026,2016-03-27
2027,2016-03-28
2028,2016-03-29
2030,2016-03-30
2031,2016-03-31
2049,2016-04-01
2060,2016-04-02
2062,2016-04-03
2063,2016-04-04
2064,2016-04-05
2065,2016-04-06
2066,2016-04-07
2067,2016-04-08
2068,2016-04-09
2039,2016-04-10
2040,2016-04-11
2041,2016-04-12
2042,2016-04-13
2043,2016-04-14
2044,2016-04-15
2045,2016-04-16
2046,2016-04-17
2047,2016-04-18
2048,2016-04-19
2050,2016-04-20
2051,2016-04-21
2052,2016-04-22
2053,2016-04-23
2054,2016-04-24
2055,2016-04-25
2056,2016-04-26
2057,2016-04-27
2058,2016-04-28
2059,2016-04-29
2061,2016-04-30
2079,2016-05-01
2090,2016-05-02
2093,2016-05-03
2094,2016-05-04
2095,2016-05-05
2096,2016-05-06
2097,2016-05-07
2098,2016-05-08
2099,2016-05-09
2069,2016-05-10
2070,2016-05-11
2071,2016-05-12
2072,2016-05-13
2073,2016-05-14
2074,2016-05-15
2075,2016-05-16
2076,2016-05-17
2077,2016-05-18
2078,2016-05-19
2080,2016-05-20
2081,2016-05-21
2082,2016-05-22
2083,2016-05-23
2084,2016-05-24
2085,2016-05-25
2086,2016-05-26
2087,2016-05-27
2088,2016-05-28
2089,2016-05-29
2091,2016-05-30
2092,2016-05-31
2110,2016-06-01
2121,2016-06-02
2123,2016-06-03
2124,2016-06-04
2125,2016-06-05
2126,2016-06-06
2127,2016-06-07
2128,2016-06-08
2129,2016-06-09
2100,2016-06-10
2101,2016-06-11
2102,2016-06-12
2103,2016-06-13
2104,2016-06-14
2105,2016-06-15
2106,2016-06-16
2107,2016-06-17
2108,2016-06-18
2109,2016-06-19
2111,2016-06-20
2112,2016-06-21
2113,2016-06-22
2114,2016-06-23
2115,2016-06-24
2116,2016-06-25
2117,2016-06-26
2118,2016-06-27
2119,2016-06-28
2120,2016-06-29
2122,2016-06-30
2140,2016-07-01
2151,2016-07-02
2154,2016-07-03
2155,2016-07-04
2156,2016-07-05
2157,2016-07-06
2158,2016-07-07
2159,2016-07-08
2160,2016-07-09
2130,2016-07-10
2131,2016-07-11
2132,2016-07-12
2133,2016-07-13
2134,2016-07-14
2135,2016-07-15
2136,2016-07-16
2137,2016-07-17
2138,2016-07-18
2139,2016-07-19
2141,2016-07-20
2142,2016-07-21
2143,2016-07-22
2144,2016-07-23
2145,2016-07-24
2146,2016-07-25
2147,2016-07-26
2148,2016-07-27
2149,2016-07-28
2150,2016-07-29
2152,2016-07-30
2153,2016-07-31
2171,2016-08-01
2182,2016-08-02
2185,2016-08-03
2186,2016-08-04
2187,2016-08-05
2188,2016-08-06
2189,2016-08-07
2190,2016-08-08
2191,2016-08-09
2161,2016-08-10
2162,2016-08-11
2163,2016-08-12
2164,2016-08-13
2165,2016-08-14
2166,2016-08-15
2167,2016-08-16
2168,2016-08-17
2169,2016-08-18
2170,2016-08-19
2172,2016-08-20
2173,2016-08-21
2174,2016-08-22
2175,2016-08-23
2176,2016-08-24
2177,2016-08-25
2178,2016-08-26
2179,2016-08-27
2180,2016-08-28
2181,2016-08-29
2183,2016-08-30
2184,2016-08-31
2203,2016-09-01
2214,2016-09-02
2216,2016-09-03
2217,2016-09-04
2218,2016-09-05
2219,2016-09-06
2220,2016-09-07
2221,2016-09-08
2222,2016-09-09
2193,2016-09-10
2194,2016-09-11
2195,2016-09-12
2196,2016-09-13
2197,2016-09-14
2198,2016-09-15
2199,2016-09-16
2200,2016-09-17
2201,2016-09-18
2202,2016-09-19
2204,2016-09-20
2205,2016-09-21
2206,2016-09-22
2207,2016-09-23
2208,2016-09-24
2209,2016-09-25
2210,2016-09-26
2211,2016-09-27
2212,2016-09-28
2213,2016-09-29
2215,2016-09-30
2233,2016-10-01
2244,2016-10-02
2247,2016-10-03
2248,2016-10-04
2249,2016-10-05
2250,2016-10-06
2251,2016-10-07
2252,2016-10-08
2253,2016-10-09
2223,2016-10-10
2224,2016-10-11
2225,2016-10-12
2226,2016-10-13
2227,2016-10-14
2228,2016-10-15
2229,2016-10-16
2230,2016-10-17
2231,2016-10-18
2232,2016-10-19
2234,2016-10-20
2235,2016-10-21
2236,2016-10-22
2237,2016-10-23
2238,2016-10-24
2239,2016-10-25
2240,2016-10-26
2241,2016-10-27
2242,2016-10-28
2243,2016-10-29
2245,2016-10-30
2246,2016-10-31
2264,2016-11-01
2275,2016-11-02
2277,2016-11-03
2278,2016-11-04
2279,2016-11-05
2280,2016-11-06
2281,2016-11-07
2282,2016-11-08
2283,2016-11-09
2254,2016-11-10
2255,2016-11-11
2256,2016-11-12
2257,2016-11-13
2258,2016-11-14
2259,2016-11-15
2260,2016-11-16
2261,2016-11-17
2262,2016-11-18
2263,2016-11-19
2265,2016-11-20
2266,2016-11-21
2267,2016-11-22
2268,2016-11-23
2269,2016-11-24
2270,2016-11-25
2271,2016-11-26
2272,2016-11-27
2273,2016-11-28
2274,2016-11-29
2276,2016-11-30
2294,2016-12-01
2305,2016-12-02
2308,2016-12-03
2309,2016-12-04
2310,2016-12-05
2311,2016-12-06
2312,2016-12-07
2313,2016-12-08
2314,2016-12-09
2284,2016-12-10
2285,2016-12-11
2286,2016-12-12
2287,2016-12-13
2288,2016-12-14
2289,2016-12-15
2290,2016-12-16
2291,2016-12-17
2292,2016-12-18
2293,2016-12-19
2295,2016-12-20
2296,2016-12-21
2297,2016-12-22
2298,2016-12-23
2299,2016-12-24
2300,2016-12-25
2301,2016-12-26
2302,2016-12-27
2303,2016-12-28
2304,2016-12-29
2306,2016-12-30
2307,2016-12-31
2325,2017-01-01
2336,2017-01-02
2339,2017-01-03
2340,2017-01-04
2341,2017-01-05
2342,2017-01-06
2343,2017-01-07
2344,2017-01-08
2345,2017-01-09
2315,2017-01-10
2316,2017-01-11
2317,2017-01-12
2318,2017-01-13
2319,2017-01-14
2320,2017-01-15
2321,2017-01-16
2322,2017-01-17
2323,2017-01-18
2324,2017-01-19
2326,2017-01-20
2327,2017-01-21
2328,2017-01-22
2329,2017-01-23
2330,2017-01-24
2331,2017-01-25
2332,2017-01-26
2333,2017-01-27
2334,2017-01-28
2335,2017-01-29
2337,2017-01-30
2338,2017-01-31
2356,2017-02-01
2366,2017-02-02
2367,2017-02-03
2368,2017-02-04
2192,2017-02-05
2369,2017-02-05
2370,2017-02-06
2371,2017-02-07
2372,2017-02-08
2373,2017-02-09
2346,2017-02-10
2347,2017-02-11
2348,2017-02-12
2349,2017-02-13
2350,2017-02-14
2351,2017-02-15
2352,2017-02-16
2353,2017-02-17
2354,2017-02-18
2355,2017-02-19
2357,2017-02-20
2358,2017-02-21
2359,2017-02-22
2360,2017-02-23
2361,2017-02-24
2362,2017-02-25
2363,2017-02-26
2364,2017-02-27
2365,2017-02-28
2384,2017-03-01
2395,2017-03-02
2398,2017-03-03
2399,2017-03-04
2400,2017-03-05
2401,2017-03-06
2402,2017-03-07
2403,2017-03-08
2404,2017-03-09
2374,2017-03-10
2375,2017-03-11
2376,2017-03-12
2377,2017-03-13
2378,2017-03-14
2379,2017-03-15
2380,2017-03-16
2381,2017-03-17
2382,2017-03-18
2383,2017-03-19
2385,2017-03-20
2386,2017-03-21
2387,2017-03-22
2388,2017-03-23
2389,2017-03-24
2390,2017-03-25
2391,2017-03-26
2392,2017-03-27
2393,2017-03-28
2394,2017-03-29
2396,2017-03-30
2397,2017-03-31
2415,2017-04-01
2426,2017-04-02
2428,2017-04-03
2429,2017-04-04
2430,2017-04-05
2431,2017-04-06
2432,2017-04-07
2433,2017-04-08
2434,2017-04-09
2405,2017-04-10
2406,2017-04-11
2407,2017-04-12
2408,2017-04-13
2409,2017-04-14
2410,2017-04-15
2411,2017-04-16
2412,2017-04-17
2413,2017-04-18
2414,2017-04-19
2416,2017-04-20
2417,2017-04-21
2418,2017-04-22
2419,2017-04-23
2420,2017-04-24
2421,2017-04-25
2422,2017-04-26
2423,2017-04-27
2424,2017-04-28
2425,2017-04-29
2427,2017-04-30
2445,2017-05-01
2456,2017-05-02
2459,2017-05-03
2460,2017-05-04
2461,2017-05-05
2462,2017-05-06
2463,2017-05-07
2464,2017-05-08
2465,2017-05-09
2435,2017-05-10
2436,2017-05-11
2437,2017-05-12
2438,2017-05-13
2439,2017-05-14
2440,2017-05-15
2441,2017-05-16
2442,2017-05-17
2443,2017-05-18
2444,2017-05-19
2446,2017-05-20
2447,2017-05-21
2448,2017-05-22
2449,2017-05-23
2450,2017-05-24
2451,2017-05-25
2452,2017-05-26
2453,2017-05-27
2454,2017-05-28
2455,2017-05-29
2457,2017-05-30
2458,2017-05-31
2476,2017-06-01
2487,2017-06-02
2489,2017-06-03
2490,2017-06-04
2491,2017-06-05
2492,2017-06-06
2493,2017-06-07
2494,2017-06-08
2495,2017-06-09
2466,2017-06-10
2467,2017-06-11
2468,2017-06-12
2469,2017-06-13
2470,2017-06-14
2471,2017-06-15
2472,2017-06-16
2473,2017-06-17
2474,2017-06-18
2475,2017-06-19
2477,2017-06-20
2478,2017-06-21
2479,2017-06-22
2480,2017-06-23
2481,2017-06-24
2482,2017-06-25
2483,2017-06-26
2484,2017-06-27
2485,2017-06-28
2486,2017-06-29
2488,2017-06-30
2506,2017-07-01
2517,2017-07-02
2520,2017-07-03
2521,2017-07-04
2522,2017-07-05
2523,2017-07-06
2524,2017-07-07
2525,2017-07-08
2526,2017-07-09
2496,2017-07-10
2497,2017-07-11
2498,2017-07-12
2499,2017-07-13
2500,2017-07-14
2501,2017-07-15
2502,2017-07-16
2503,2017-07-17
2504,2017-07-18
2505,2017-07-19
2507,2017-07-20
2508,2017-07-21
2509,2017-07-22
2510,2017-07-23
2511,2017-07-24
2512,2017-07-25
2513,2017-07-26
2514,2017-07-27
2515,2017-07-28
2516,2017-07-29
2518,2017-07-30
2519,2017-07-31
2537,2017-08-01
2548,2017-08-02
2551,2017-08-03
2552,2017-08-04
2553,2017-08-05
2554,2017-08-06
2555,2017-08-07
2556,2017-08-08
2557,2017-08-09
2527,2017-08-10
2528,2017-08-11
2529,2017-08-12
2530,2017-08-13
2531,2017-08-14
2532,2017-08-15
2533,2017-08-16
2534,2017-08-17
2535,2017-08-18
2536,2017-08-19
2538,2017-08-20
2539,2017-08-21
2540,2017-08-22
2541,2017-08-23
2542,2017-08-24
2543,2017-08-25
2544,2017-08-26
2545,2017-08-27
2546,2017-08-28
2547,2017-08-29
2549,2017-08-30
2550,2017-08-31
2568,2017-09-01
2579,2017-09-02
2581,2017-09-03
2582,2017-09-04
2583,2017-09-05
2584,2017-09-06
2585,2017-09-07
2586,2017-09-08
2587,2017-09-09
2558,2017-09-10
2559,2017-09-11
2560,2017-09-12
2561,2017-09-13
2562,2017-09-14
2563,2017-09-15
2564,2017-09-16
2565,2017-09-17
2566,2017-09-18
2567,2017-09-19
2569,2017-09-20
2570,2017-09-21
2571,2017-09-22
2572,2017-09-23
2573,2017-09-24
2574,2017-09-25
2575,2017-09-26
2576,2017-09-27
2577,2017-09-28
2578,2017-09-29
2580,2017-09-30
2598,2017-10-01
2609,2017-10-02
2612,2017-10-03
2613,2017-10-04
2614,2017-10-05
2615,2017-10-06
2616,2017-10-07
2617,2017-10-08
2618,2017-10-09
2588,2017-10-10
2589,2017-10-11
2590,2017-10-12
2591,2017-10-13
2592,2017-10-14
2593,2017-10-15
2594,2017-10-16
2595,2017-10-17
2596,2017-10-18
2597,2017-10-19
2599,2017-10-20
2600,2017-10-21
2601,2017-10-22
2602,2017-10-23
2603,2017-10-24
2604,2017-10-25
2605,2017-10-26
2606,2017-10-27
2607,2017-10-28
2608,2017-10-29
2610,2017-10-30
2611,2017-10-31
2629,2017-11-01
2640,2017-11-02
2642,2017-11-03
2643,2017-11-04
2644,2017-11-05
2645,2017-11-06
2646,2017-11-07
2647,2017-11-08
2648,2017-11-09
2619,2017-11-10
2620,2017-11-11
2621,2017-11-12
2622,2017-11-13
2623,2017-11-14
2624,2017-11-15
2625,2017-11-16
2626,2017-11-17
2627,2017-11-18
2628,2017-11-19
2630,2017-11-20
2631,2017-11-21
2632,2017-11-22
2633,2017-11-23
2634,2017-11-24
2635,2017-11-25
2636,2017-11-26
2637,2017-11-27
2638,2017-11-28
2639,2017-11-29
2641,2017-11-30
2660,2017-12-01
2671,2017-12-02
2674,2017-12-03
2675,2017-12-04
2676,2017-12-05
2649,2017-12-05
2677,2017-12-06
2678,2017-12-07
2679,2017-12-08
2680,2017-12-09
2650,2017-12-10
2651,2017-12-11
2652,2017-12-12
2653,2017-12-13
2654,2017-12-14
2655,2017-12-15
2656,2017-12-16
2657,2017-12-17
2658,2017-12-18
2659,2017-12-19
2661,2017-12-20
2662,2017-12-21
2663,2017-12-22
2664,2017-12-23
2665,2017-12-24
2666,2017-12-25
2667,2017-12-26
2668,2017-12-27
2669,2017-12-28
2670,2017-12-29
2672,2017-12-30
2673,2017-12-31
2691,2018-01-01
2702,2018-01-02
2705,2018-01-03
2706,2018-01-04
2707,2018-01-05
2708,2018-01-06
2709,2018-01-07
2710,2018-01-08
2711,2018-01-09
2681,2018-01-10
2682,2018-01-11
2683,2018-01-12
2684,2018-01-13
2685,2018-01-14
2686,2018-01-15
2687,2018-01-16
2688,2018-01-17
2689,2018-01-18
2690,2018-01-19
2692,2018-01-20
2693,2018-01-21
2694,2018-01-22
2695,2018-01-23
2696,2018-01-24
2697,2018-01-25
2698,2018-01-26
2699,2018-01-27
2700,2018-01-28
2701,2018-01-29
2703,2018-01-30
2704,2018-01-31
2722,2018-02-01
2732,2018-02-02
2733,2018-02-03
2734,2018-02-04
2735,2018-02-05
2736,2018-02-06
2737,2018-02-07
2738,2018-02-08
2739,2018-02-09
2712,2018-02-10
2713,2018-02-11
2714,2018-02-12
2715,2018-02-13
2716,2018-02-14
2717,2018-02-15
2718,2018-02-16
2719,2018-02-17
2720,2018-02-18
2721,2018-02-19
2723,2018-02-20
2724,2018-02-21
2725,2018-02-22
2726,2018-02-23
2727,2018-02-24
2728,2018-02-25
2729,2018-02-26
2730,2018-02-27
2731,2018-02-28
2750,2018-03-01
2761,2018-03-02
2764,2018-03-03
2765,2018-03-04
2766,2018-03-05
2767,2018-03-06
2768,2018-03-07
2769,2018-03-08
2770,2018-03-09
2740,2018-03-10
2741,2018-03-11
2742,2018-03-12
2743,2018-03-13
2744,2018-03-14
2745,2018-03-15
2746,2018-03-16
2747,2018-03-17
2748,2018-03-18
2749,2018-03-19
2751,2018-03-20
2752,2018-03-21
2753,2018-03-22
2754,2018-03-23
2755,2018-03-24
2756,2018-03-25
2757,2018-03-26
2758,2018-03-27
2759,2018-03-28
2760,2018-03-29
2762,2018-03-30
2763,2018-03-31
2781,2018-04-01
2792,2018-04-02
2794,2018-04-03
2795,2018-04-04
2796,2018-04-05
2797,2018-04-06
2798,2018-04-07
2799,2018-04-08
2800,2018-04-09
2771,2018-04-10
2772,2018-04-11
2773,2018-04-12
2774,2018-04-13
2775,2018-04-14
2776,2018-04-15
2777,2018-04-16
2778,2018-04-17
2779,2018-04-18
2780,2018-04-19
2782,2018-04-20
2783,2018-04-21
2784,2018-04-22
2785,2018-04-23
2786,2018-04-24
2787,2018-04-25
2788,2018-04-26
2789,2018-04-27
2790,2018-04-28
2791,2018-04-29
2793,2018-04-30
2811,2018-05-01
2822,2018-05-02
2825,2018-05-03
2826,2018-05-04
2827,2018-05-05
2828,2018-05-06
2829,2018-05-07
2830,2018-05-08
2831,2018-05-09
2801,2018-05-10
2802,2018-05-11
2803,2018-05-12
2804,2018-05-13
2805,2018-05-14
2806,2018-05-15
2807,2018-05-16
2808,2018-05-17
2809,2018-05-18
2810,2018-05-19
2812,2018-05-20
2813,2018-05-21
2814,2018-05-22
2815,2018-05-23
2816,2018-05-24
2817,2018-05-25
2818,2018-05-26
2819,2018-05-27
2820,2018-05-28
2821,2018-05-29
2823,2018-05-30
2824,2018-05-31
2842,2018-06-01
2853,2018-06-02
2855,2018-06-03
2856,2018-06-04
2857,2018-06-05
2858,2018-06-06
2859,2018-06-07
2860,2018-06-08
2861,2018-06-09
2832,2018-06-10
2833,2018-06-11
2834,2018-06-12
2835,2018-06-13
2836,2018-06-14
2837,2018-06-15
2838,2018-06-16
2839,2018-06-17
2840,2018-06-18
2841,2018-06-19
2843,2018-06-20
2844,2018-06-21
2845,2018-06-22
2846,2018-06-23
2847,2018-06-24
2848,2018-06-25
2849,2018-06-26
2850,2018-06-27
2851,2018-06-28
2852,2018-06-29
2854,2018-06-30
